depth,Att0,Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,Att34,Att35
100.2971,1.264825,1.082016,0.993176,1.034033,1.115771,1.044393,1.060009,1.012467,0.945303,1.016955,1.108812,1.321619,1.372589,1.397108,1.419981,1.339195,1.322256,1.238025,1.199694,1.119536,1.057929,1.030302,1.103853,1.060328,1.046024,0.973938,1.038607,0.996324,1.038216,1.383767,1.446633,1.446513,1.44289,1.385821,1.372258,1.454514
100.3352,1.264825,1.082016,0.993176,1.034033,1.115771,1.044393,1.060009,1.012467,0.945303,1.016955,1.108812,1.321619,1.372589,1.397108,1.419981,1.339195,1.322256,1.238025,1.199694,1.119536,1.057929,1.030302,1.103853,1.060328,1.046024,0.973938,1.038607,0.996324,1.038216,1.383767,1.446633,1.446513,1.44289,1.385821,1.372258,1.454514
100.3733,1.163477,0.942934,1.028945,1.029753,1.0077,1.008181,0.971774,0.947378,0.911813,1.032599,1.077384,1.150995,1.225239,1.186273,1.213729,1.188851,1.190961,1.265294,1.225692,1.156802,1.030173,1.029079,0.985564,0.948354,0.930418,0.932096,0.981043,1.095205,1.126086,1.314999,1.479977,1.503495,1.583199,1.459824,1.325549,1.408801
100.4114,1.163477,0.942934,1.028945,1.029753,1.0077,1.008181,0.971774,0.947378,0.911813,1.032599,1.077384,1.150995,1.225239,1.186273,1.213729,1.188851,1.190961,1.265294,1.225692,1.156802,1.030173,1.029079,0.985564,0.948354,0.930418,0.932096,0.981043,1.095205,1.126086,1.314999,1.479977,1.503495,1.583199,1.459824,1.325549,1.408801
100.4495,1.163477,0.942934,1.028945,1.029753,1.0077,1.008181,0.971774,0.947378,0.911813,1.032599,1.077384,1.150995,1.225239,1.186273,1.213729,1.188851,1.190961,1.265294,1.225692,1.156802,1.030173,1.029079,0.985564,0.948354,0.930418,0.932096,0.981043,1.095205,1.126086,1.314999,1.479977,1.503495,1.583199,1.459824,1.325549,1.408801
100.4876,1.061139,0.895599,1.116354,1.207867,1.172954,1.075362,1.048411,0.958413,1.017571,1.139326,1.117362,1.21378,1.256252,1.250356,1.182331,1.080347,1.122908,1.130033,1.012727,1.041028,1.099671,1.046131,1.049824,1.146216,1.20067,1.195015,1.306391,1.268279,1.224813,1.274819,1.304918,1.306101,1.226861,1.145851,1.125836,1.132075
100.5257,1.061139,0.895599,1.116354,1.207867,1.172954,1.075362,1.048411,0.958413,1.017571,1.139326,1.117362,1.21378,1.256252,1.250356,1.182331,1.080347,1.122908,1.130033,1.012727,1.041028,1.099671,1.046131,1.049824,1.146216,1.20067,1.195015,1.306391,1.268279,1.224813,1.274819,1.304918,1.306101,1.226861,1.145851,1.125836,1.132075
100.5638,1.024219,0.921345,1.122998,1.087545,1.111114,1.052387,0.935138,0.940586,1.127278,1.12578,1.081961,1.15495,1.105923,1.006315,1.088869,1.018029,0.98027,1.038947,0.998184,0.920053,1.000523,1.106003,1.177926,1.15338,1.177849,1.238387,1.250361,1.220595,1.182142,1.146307,1.092397,1.279213,1.104925,1.039535,1.013553,1.03375
100.6019,1.024219,0.921345,1.122998,1.087545,1.111114,1.052387,0.935138,0.940586,1.127278,1.12578,1.081961,1.15495,1.105923,1.006315,1.088869,1.018029,0.98027,1.038947,0.998184,0.920053,1.000523,1.106003,1.177926,1.15338,1.177849,1.238387,1.250361,1.220595,1.182142,1.146307,1.092397,1.279213,1.104925,1.039535,1.013553,1.03375
100.64,1.024219,0.921345,1.122998,1.087545,1.111114,1.052387,0.935138,0.940586,1.127278,1.12578,1.081961,1.15495,1.105923,1.006315,1.088869,1.018029,0.98027,1.038947,0.998184,0.920053,1.000523,1.106003,1.177926,1.15338,1.177849,1.238387,1.250361,1.220595,1.182142,1.146307,1.092397,1.279213,1.104925,1.039535,1.013553,1.03375
100.6781,1.011983,0.992283,1.042071,1.123652,1.137457,1.171272,1.233865,1.252895,1.228577,1.117276,1.10978,1.134962,1.123942,1.059516,1.007667,1.121968,1.092195,1.03336,1.078973,1.129951,1.001346,0.946945,1.117735,1.126496,1.136984,1.211219,1.152291,1.16036,1.082922,1.083523,1.210936,0.97005,0.83367,1.072783,1.005094,1.070047
100.7162,1.011983,0.992283,1.042071,1.123652,1.137457,1.171272,1.233865,1.252895,1.228577,1.117276,1.10978,1.134962,1.123942,1.059516,1.007667,1.121968,1.092195,1.03336,1.078973,1.129951,1.001346,0.946945,1.117735,1.126496,1.136984,1.211219,1.152291,1.16036,1.082922,1.083523,1.210936,0.97005,0.83367,1.072783,1.005094,1.070047
100.7543,0.979474,0.918339,0.894157,0.817127,0.912436,1.072665,1.031995,0.979884,0.989248,1.144409,1.006426,1.033662,1.033125,0.972989,1.065766,1.21755,1.152667,1.180393,0.970206,0.954821,0.896987,0.87144,0.896248,0.922953,1.000087,1.056399,1.021645,1.092736,1.020598,1.119281,1.122209,1.032245,1.004625,1.042064,0.983798,1.047638
100.7924,0.979474,0.918339,0.894157,0.817127,0.912436,1.072665,1.031995,0.979884,0.989248,1.144409,1.006426,1.033662,1.033125,0.972989,1.065766,1.21755,1.152667,1.180393,0.970206,0.954821,0.896987,0.87144,0.896248,0.922953,1.000087,1.056399,1.021645,1.092736,1.020598,1.119281,1.122209,1.032245,1.004625,1.042064,0.983798,1.047638
100.8305,0.979474,0.918339,0.894157,0.817127,0.912436,1.072665,1.031995,0.979884,0.989248,1.144409,1.006426,1.033662,1.033125,0.972989,1.065766,1.21755,1.152667,1.180393,0.970206,0.954821,0.896987,0.87144,0.896248,0.922953,1.000087,1.056399,1.021645,1.092736,1.020598,1.119281,1.122209,1.032245,1.004625,1.042064,0.983798,1.047638
100.8686,1.158496,1.119291,1.163125,1.021031,1.056547,1.097726,1.108382,1.119104,1.000083,0.978841,1.021275,0.949778,0.953548,0.864247,0.738436,0.848812,0.837533,0.749355,0.602067,0.643299,0.690606,0.687783,0.4443,0.528318,0.400784,0.857748,0.789295,0.654355,1.001201,0.934396,1.22067,1.36151,1.331916,1.308861,1.235796,1.162694
100.9067,1.158496,1.119291,1.163125,1.021031,1.056547,1.097726,1.108382,1.119104,1.000083,0.978841,1.021275,0.949778,0.953548,0.864247,0.738436,0.848812,0.837533,0.749355,0.602067,0.643299,0.690606,0.687783,0.4443,0.528318,0.400784,0.857748,0.789295,0.654355,1.001201,0.934396,1.22067,1.36151,1.331916,1.308861,1.235796,1.162694
100.9448,2.000383,1.818464,1.894103,1.546268,1.622984,1.609005,1.456854,0.880664,0.865138,0.72029,0.562056,0.841271,1.061009,1.209187,1.097054,1.16593,1.168607,1.345716,2.507344,2.434022,2.567198,2.498988,2.274139,2.286923,2.35025,2.215733,2.179498,2.153073,1.995986,2.179201,2.518456,2.558876,2.322747,2.377949,2.565651,2.408517
100.9829,2.000383,1.818464,1.894103,1.546268,1.622984,1.609005,1.456854,0.880664,0.865138,0.72029,0.562056,0.841271,1.061009,1.209187,1.097054,1.16593,1.168607,1.345716,2.507344,2.434022,2.567198,2.498988,2.274139,2.286923,2.35025,2.215733,2.179498,2.153073,1.995986,2.179201,2.518456,2.558876,2.322747,2.377949,2.565651,2.408517
101.021,2.000383,1.818464,1.894103,1.546268,1.622984,1.609005,1.456854,0.880664,0.865138,0.72029,0.562056,0.841271,1.061009,1.209187,1.097054,1.16593,1.168607,1.345716,2.507344,2.434022,2.567198,2.498988,2.274139,2.286923,2.35025,2.215733,2.179498,2.153073,1.995986,2.179201,2.518456,2.558876,2.322747,2.377949,2.565651,2.408517
101.0591,1.031492,1.273287,1.228043,1.112391,1.276293,1.233471,1.316546,1.299554,1.296356,1.303553,1.306353,1.422362,1.373089,1.193094,1.374331,1.441595,1.34155,1.379465,1.193553,1.281518,1.004986,1.068235,1.09946,1.096653,1.026825,1.106697,1.167541,1.128165,1.304325,1.49486,1.376861,1.378541,1.249513,1.107501,0.774418,0.850349
101.0972,1.031492,1.273287,1.228043,1.112391,1.276293,1.233471,1.316546,1.299554,1.296356,1.303553,1.306353,1.422362,1.373089,1.193094,1.374331,1.441595,1.34155,1.379465,1.193553,1.281518,1.004986,1.068235,1.09946,1.096653,1.026825,1.106697,1.167541,1.128165,1.304325,1.49486,1.376861,1.378541,1.249513,1.107501,0.774418,0.850349
101.1353,1.135786,1.052926,0.900765,0.842015,0.91277,0.97403,0.973143,1.059186,1.180701,1.227808,1.217966,1.324524,1.446131,1.549892,1.650419,1.598539,1.538159,1.527137,1.464749,1.510131,1.486624,1.453722,1.436082,1.470714,1.380986,1.383058,1.248979,1.300292,1.248044,1.362912,1.37895,1.490925,1.599963,1.482239,1.350134,1.214613
101.1734,1.135786,1.052926,0.900765,0.842015,0.91277,0.97403,0.973143,1.059186,1.180701,1.227808,1.217966,1.324524,1.446131,1.549892,1.650419,1.598539,1.538159,1.527137,1.464749,1.510131,1.486624,1.453722,1.436082,1.470714,1.380986,1.383058,1.248979,1.300292,1.248044,1.362912,1.37895,1.490925,1.599963,1.482239,1.350134,1.214613
101.2115,1.135786,1.052926,0.900765,0.842015,0.91277,0.97403,0.973143,1.059186,1.180701,1.227808,1.217966,1.324524,1.446131,1.549892,1.650419,1.598539,1.538159,1.527137,1.464749,1.510131,1.486624,1.453722,1.436082,1.470714,1.380986,1.383058,1.248979,1.300292,1.248044,1.362912,1.37895,1.490925,1.599963,1.482239,1.350134,1.214613
101.2496,1.175342,1.064238,1.000446,0.976679,0.975455,0.831694,0.930382,1.060217,1.14443,0.932823,0.938406,1.059652,1.080084,1.283387,1.205799,1.131229,1.172384,1.16537,1.019334,1.172744,1.122974,1.057353,1.096088,1.216666,1.189411,1.121853,1.121353,1.219989,1.314108,1.224721,1.184005,1.363058,1.352803,1.256225,1.096828,1.304153
101.2877,1.175342,1.064238,1.000446,0.976679,0.975455,0.831694,0.930382,1.060217,1.14443,0.932823,0.938406,1.059652,1.080084,1.283387,1.205799,1.131229,1.172384,1.16537,1.019334,1.172744,1.122974,1.057353,1.096088,1.216666,1.189411,1.121853,1.121353,1.219989,1.314108,1.224721,1.184005,1.363058,1.352803,1.256225,1.096828,1.304153
101.3258,1.213197,1.2743,1.190368,1.109604,1.067188,1.094194,1.217612,1.258165,1.206781,1.396118,1.362548,1.214238,1.188089,0.990083,1.169404,1.346043,1.194414,1.196439,1.226836,1.243442,1.180111,1.213869,1.171402,1.123417,1.154102,1.170393,1.148618,1.18443,1.162949,1.218955,1.008544,1.018328,0.884275,0.927337,1.000076,1.051482
101.3639,1.213197,1.2743,1.190368,1.109604,1.067188,1.094194,1.217612,1.258165,1.206781,1.396118,1.362548,1.214238,1.188089,0.990083,1.169404,1.346043,1.194414,1.196439,1.226836,1.243442,1.180111,1.213869,1.171402,1.123417,1.154102,1.170393,1.148618,1.18443,1.162949,1.218955,1.008544,1.018328,0.884275,0.927337,1.000076,1.051482
101.402,1.213197,1.2743,1.190368,1.109604,1.067188,1.094194,1.217612,1.258165,1.206781,1.396118,1.362548,1.214238,1.188089,0.990083,1.169404,1.346043,1.194414,1.196439,1.226836,1.243442,1.180111,1.213869,1.171402,1.123417,1.154102,1.170393,1.148618,1.18443,1.162949,1.218955,1.008544,1.018328,0.884275,0.927337,1.000076,1.051482
101.4401,1.192086,1.195705,1.133711,0.990635,0.913036,1.023523,1.065441,1.109125,1.165226,1.18488,1.136258,1.173199,1.054303,1.031359,1.256203,1.210914,1.204902,1.173863,1.160011,1.275899,1.312257,1.235002,1.168623,1.149508,1.143278,1.14474,1.192243,1.203407,1.278079,1.220263,1.155514,1.178964,1.133723,1.11084,1.098002,1.119355
101.4782,1.192086,1.195705,1.133711,0.990635,0.913036,1.023523,1.065441,1.109125,1.165226,1.18488,1.136258,1.173199,1.054303,1.031359,1.256203,1.210914,1.204902,1.173863,1.160011,1.275899,1.312257,1.235002,1.168623,1.149508,1.143278,1.14474,1.192243,1.203407,1.278079,1.220263,1.155514,1.178964,1.133723,1.11084,1.098002,1.119355
101.5163,1.02916,1.076828,0.984004,0.9488,1.148558,1.249845,1.211741,1.261656,1.252654,1.243103,1.304949,1.183617,1.082405,1.099715,1.193076,1.17396,1.089259,1.082491,1.014788,1.055989,1.074671,1.060738,1.010018,0.974077,1.059404,1.050772,1.102785,1.071631,1.140135,1.123287,1.092893,1.167881,1.246556,1.241734,1.308178,1.11762
101.5544,1.02916,1.076828,0.984004,0.9488,1.148558,1.249845,1.211741,1.261656,1.252654,1.243103,1.304949,1.183617,1.082405,1.099715,1.193076,1.17396,1.089259,1.082491,1.014788,1.055989,1.074671,1.060738,1.010018,0.974077,1.059404,1.050772,1.102785,1.071631,1.140135,1.123287,1.092893,1.167881,1.246556,1.241734,1.308178,1.11762
101.5925,1.02916,1.076828,0.984004,0.9488,1.148558,1.249845,1.211741,1.261656,1.252654,1.243103,1.304949,1.183617,1.082405,1.099715,1.193076,1.17396,1.089259,1.082491,1.014788,1.055989,1.074671,1.060738,1.010018,0.974077,1.059404,1.050772,1.102785,1.071631,1.140135,1.123287,1.092893,1.167881,1.246556,1.241734,1.308178,1.11762
101.6306,1.331626,1.130769,1.097533,1.058504,1.239658,1.217152,1.177364,1.14459,1.221882,1.270499,1.291543,1.172566,1.164911,1.234458,1.335023,1.319293,1.264858,1.231063,1.22416,1.250643,1.244873,1.17487,1.103565,1.099771,1.111499,1.118562,1.147295,1.176957,1.201525,1.273543,1.164911,1.237371,1.239962,1.132651,1.209531,1.375852
101.6687,1.331626,1.130769,1.097533,1.058504,1.239658,1.217152,1.177364,1.14459,1.221882,1.270499,1.291543,1.172566,1.164911,1.234458,1.335023,1.319293,1.264858,1.231063,1.22416,1.250643,1.244873,1.17487,1.103565,1.099771,1.111499,1.118562,1.147295,1.176957,1.201525,1.273543,1.164911,1.237371,1.239962,1.132651,1.209531,1.375852
101.7068,1.228902,1.334238,1.188806,1.06251,1.288265,1.254434,1.217069,1.179122,1.239983,1.330552,1.345128,1.32204,1.328493,1.288917,1.35738,1.23359,1.263814,1.21257,1.22841,1.258727,1.256895,1.244929,1.200615,1.229836,1.20343,1.225917,1.204643,1.298417,1.266572,1.216345,1.158488,1.316691,1.347299,1.325196,1.253611,1.230139
101.7449,1.228902,1.334238,1.188806,1.06251,1.288265,1.254434,1.217069,1.179122,1.239983,1.330552,1.345128,1.32204,1.328493,1.288917,1.35738,1.23359,1.263814,1.21257,1.22841,1.258727,1.256895,1.244929,1.200615,1.229836,1.20343,1.225917,1.204643,1.298417,1.266572,1.216345,1.158488,1.316691,1.347299,1.325196,1.253611,1.230139
101.783,1.228902,1.334238,1.188806,1.06251,1.288265,1.254434,1.217069,1.179122,1.239983,1.330552,1.345128,1.32204,1.328493,1.288917,1.35738,1.23359,1.263814,1.21257,1.22841,1.258727,1.256895,1.244929,1.200615,1.229836,1.20343,1.225917,1.204643,1.298417,1.266572,1.216345,1.158488,1.316691,1.347299,1.325196,1.253611,1.230139
101.8211,1.23011,1.170559,1.15971,1.172734,1.317124,1.390636,1.326509,1.268557,1.351562,1.396011,1.30498,1.282641,1.250033,1.292491,1.46601,1.38095,1.241435,1.2422,1.285321,1.31276,1.296916,1.245719,1.236673,1.208476,1.149993,1.233134,1.206385,1.20427,1.258005,1.235042,1.121711,1.294237,1.224847,1.177346,1.232499,1.25245
101.8592,1.23011,1.170559,1.15971,1.172734,1.317124,1.390636,1.326509,1.268557,1.351562,1.396011,1.30498,1.282641,1.250033,1.292491,1.46601,1.38095,1.241435,1.2422,1.285321,1.31276,1.296916,1.245719,1.236673,1.208476,1.149993,1.233134,1.206385,1.20427,1.258005,1.235042,1.121711,1.294237,1.224847,1.177346,1.232499,1.25245
101.8973,1.23011,1.170559,1.15971,1.172734,1.317124,1.390636,1.326509,1.268557,1.351562,1.396011,1.30498,1.282641,1.250033,1.292491,1.46601,1.38095,1.241435,1.2422,1.285321,1.31276,1.296916,1.245719,1.236673,1.208476,1.149993,1.233134,1.206385,1.20427,1.258005,1.235042,1.121711,1.294237,1.224847,1.177346,1.232499,1.25245
101.9354,1.158114,1.067606,1.181226,1.30089,1.388217,1.410595,1.294028,1.278875,1.233592,1.259457,1.239447,1.265405,1.240814,1.265707,1.414899,1.395932,1.354568,1.246849,1.276161,1.388901,1.281858,1.278549,1.197222,1.217506,1.102773,1.146001,1.117383,1.231686,1.254939,1.161723,1.18649,1.193996,1.179271,1.136341,1.174926,1.06527
101.9735,1.158114,1.067606,1.181226,1.30089,1.388217,1.410595,1.294028,1.278875,1.233592,1.259457,1.239447,1.265405,1.240814,1.265707,1.414899,1.395932,1.354568,1.246849,1.276161,1.388901,1.281858,1.278549,1.197222,1.217506,1.102773,1.146001,1.117383,1.231686,1.254939,1.161723,1.18649,1.193996,1.179271,1.136341,1.174926,1.06527
102.0116,1.180731,1.231423,1.228021,1.234477,1.295131,1.333865,1.290574,1.275165,1.289642,1.309619,1.248125,1.119205,1.269861,1.3393,1.404931,1.34747,1.280342,1.308116,1.306509,1.315924,1.372323,1.328247,1.246498,1.280222,1.147807,1.234628,1.181723,1.249481,1.357973,1.22663,1.231905,1.157868,1.208395,1.185557,1.183874,1.268557
102.0497,1.180731,1.231423,1.228021,1.234477,1.295131,1.333865,1.290574,1.275165,1.289642,1.309619,1.248125,1.119205,1.269861,1.3393,1.404931,1.34747,1.280342,1.308116,1.306509,1.315924,1.372323,1.328247,1.246498,1.280222,1.147807,1.234628,1.181723,1.249481,1.357973,1.22663,1.231905,1.157868,1.208395,1.185557,1.183874,1.268557
102.0878,1.180731,1.231423,1.228021,1.234477,1.295131,1.333865,1.290574,1.275165,1.289642,1.309619,1.248125,1.119205,1.269861,1.3393,1.404931,1.34747,1.280342,1.308116,1.306509,1.315924,1.372323,1.328247,1.246498,1.280222,1.147807,1.234628,1.181723,1.249481,1.357973,1.22663,1.231905,1.157868,1.208395,1.185557,1.183874,1.268557
102.1259,1.272587,1.275522,1.239134,1.242539,1.276677,1.296108,1.278685,1.250546,1.251144,1.201573,1.188448,1.139111,1.219329,1.400581,1.388636,1.239841,1.129422,1.058334,1.042283,1.162048,1.200225,1.255462,1.237634,1.242652,1.194487,1.086837,1.296331,1.217425,1.255814,1.262429,1.205684,1.268551,1.17229,1.16574,1.351422,1.312807
102.164,1.272587,1.275522,1.239134,1.242539,1.276677,1.296108,1.278685,1.250546,1.251144,1.201573,1.188448,1.139111,1.219329,1.400581,1.388636,1.239841,1.129422,1.058334,1.042283,1.162048,1.200225,1.255462,1.237634,1.242652,1.194487,1.086837,1.296331,1.217425,1.255814,1.262429,1.205684,1.268551,1.17229,1.16574,1.351422,1.312807
102.2021,1.232861,1.245404,1.222349,1.241838,1.300286,1.347365,1.336278,1.235175,1.124538,1.150756,1.145003,1.157848,1.229558,1.338938,1.32767,1.265046,1.178972,1.180844,1.192825,1.287367,1.276345,1.248676,1.320042,1.168102,1.167336,1.211971,1.235101,1.215564,1.223237,1.221954,1.202178,1.273542,1.274145,1.040616,1.166933,1.235672
102.2402,1.232861,1.245404,1.222349,1.241838,1.300286,1.347365,1.336278,1.235175,1.124538,1.150756,1.145003,1.157848,1.229558,1.338938,1.32767,1.265046,1.178972,1.180844,1.192825,1.287367,1.276345,1.248676,1.320042,1.168102,1.167336,1.211971,1.235101,1.215564,1.223237,1.221954,1.202178,1.273542,1.274145,1.040616,1.166933,1.235672
102.2783,1.232861,1.245404,1.222349,1.241838,1.300286,1.347365,1.336278,1.235175,1.124538,1.150756,1.145003,1.157848,1.229558,1.338938,1.32767,1.265046,1.178972,1.180844,1.192825,1.287367,1.276345,1.248676,1.320042,1.168102,1.167336,1.211971,1.235101,1.215564,1.223237,1.221954,1.202178,1.273542,1.274145,1.040616,1.166933,1.235672
102.3164,1.267748,1.334471,1.269437,1.208521,1.205123,1.246481,1.226465,1.149027,1.134238,1.13749,1.18509,1.228626,1.326335,1.428304,1.45648,1.369759,1.430291,1.396794,1.359934,1.386652,1.232829,1.172596,1.267489,1.054322,1.046381,1.1073,1.188823,1.227162,1.201375,1.160032,1.203221,1.262307,1.310145,1.241567,1.234874,1.320552
102.3545,1.267748,1.334471,1.269437,1.208521,1.205123,1.246481,1.226465,1.149027,1.134238,1.13749,1.18509,1.228626,1.326335,1.428304,1.45648,1.369759,1.430291,1.396794,1.359934,1.386652,1.232829,1.172596,1.267489,1.054322,1.046381,1.1073,1.188823,1.227162,1.201375,1.160032,1.203221,1.262307,1.310145,1.241567,1.234874,1.320552
102.3926,1.320053,1.355862,1.19687,1.220974,1.332292,1.272982,1.183594,1.140128,1.09693,1.101799,1.200902,1.287323,1.326428,1.444237,1.452798,1.364345,1.342638,1.302711,1.162415,1.210118,1.182125,0.999051,1.140228,1.142169,1.094641,1.048246,1.21831,1.234188,1.275449,1.239479,1.200565,1.280046,1.286446,1.231264,1.143624,1.339348
102.4307,1.320053,1.355862,1.19687,1.220974,1.332292,1.272982,1.183594,1.140128,1.09693,1.101799,1.200902,1.287323,1.326428,1.444237,1.452798,1.364345,1.342638,1.302711,1.162415,1.210118,1.182125,0.999051,1.140228,1.142169,1.094641,1.048246,1.21831,1.234188,1.275449,1.239479,1.200565,1.280046,1.286446,1.231264,1.143624,1.339348
102.4688,1.320053,1.355862,1.19687,1.220974,1.332292,1.272982,1.183594,1.140128,1.09693,1.101799,1.200902,1.287323,1.326428,1.444237,1.452798,1.364345,1.342638,1.302711,1.162415,1.210118,1.182125,0.999051,1.140228,1.142169,1.094641,1.048246,1.21831,1.234188,1.275449,1.239479,1.200565,1.280046,1.286446,1.231264,1.143624,1.339348
102.5069,1.129378,1.270088,1.35949,1.223426,1.339433,1.284828,1.195459,1.095718,1.059682,1.173891,1.168855,1.231105,1.467094,1.534453,1.469452,1.420509,1.367794,1.337543,1.013203,1.167318,1.293815,1.311814,1.302465,1.240928,1.132016,1.121088,1.157192,1.244647,1.277041,1.247625,1.153205,1.214412,1.285129,1.223771,1.178194,1.231324
102.545,1.129378,1.270088,1.35949,1.223426,1.339433,1.284828,1.195459,1.095718,1.059682,1.173891,1.168855,1.231105,1.467094,1.534453,1.469452,1.420509,1.367794,1.337543,1.013203,1.167318,1.293815,1.311814,1.302465,1.240928,1.132016,1.121088,1.157192,1.244647,1.277041,1.247625,1.153205,1.214412,1.285129,1.223771,1.178194,1.231324
102.5831,1.343896,1.327154,1.373692,1.342526,1.342575,1.336477,1.222503,1.186678,1.133057,1.167992,1.178189,1.363131,1.196655,1.385393,1.294041,1.223351,1.253702,1.274908,1.231,1.324113,1.407838,1.246327,1.218323,1.189819,1.206651,1.207965,1.277445,1.298015,1.380538,1.346841,1.279942,1.314122,1.313233,1.300569,1.208112,1.313208
102.6212,1.343896,1.327154,1.373692,1.342526,1.342575,1.336477,1.222503,1.186678,1.133057,1.167992,1.178189,1.363131,1.196655,1.385393,1.294041,1.223351,1.253702,1.274908,1.231,1.324113,1.407838,1.246327,1.218323,1.189819,1.206651,1.207965,1.277445,1.298015,1.380538,1.346841,1.279942,1.314122,1.313233,1.300569,1.208112,1.313208
102.6593,1.343896,1.327154,1.373692,1.342526,1.342575,1.336477,1.222503,1.186678,1.133057,1.167992,1.178189,1.363131,1.196655,1.385393,1.294041,1.223351,1.253702,1.274908,1.231,1.324113,1.407838,1.246327,1.218323,1.189819,1.206651,1.207965,1.277445,1.298015,1.380538,1.346841,1.279942,1.314122,1.313233,1.300569,1.208112,1.313208
102.6974,1.332717,1.371955,1.35981,1.264145,1.393303,1.406002,1.273206,1.248061,1.132567,1.002496,1.142878,1.191531,1.195841,1.273589,1.339905,1.349497,1.385416,1.362726,1.289063,1.298954,1.251995,1.211665,1.160015,1.144948,1.08792,1.1362,1.288867,1.245693,1.273128,1.250311,1.198087,1.304992,1.315534,1.261979,1.174914,1.198987
102.7355,1.332717,1.371955,1.35981,1.264145,1.393303,1.406002,1.273206,1.248061,1.132567,1.002496,1.142878,1.191531,1.195841,1.273589,1.339905,1.349497,1.385416,1.362726,1.289063,1.298954,1.251995,1.211665,1.160015,1.144948,1.08792,1.1362,1.288867,1.245693,1.273128,1.250311,1.198087,1.304992,1.315534,1.261979,1.174914,1.198987
102.7736,1.29122,1.316878,1.336902,1.229327,1.407476,1.375983,1.27879,1.189632,1.151532,1.122959,1.176778,1.125632,1.135651,1.226414,1.41365,1.325165,1.279803,1.327946,1.342883,1.4253,1.334409,1.297475,1.21739,1.175037,1.183359,1.224844,1.250777,1.30381,1.25006,1.275494,1.237217,1.296296,1.296373,1.21772,1.20549,1.276968
102.8117,1.29122,1.316878,1.336902,1.229327,1.407476,1.375983,1.27879,1.189632,1.151532,1.122959,1.176778,1.125632,1.135651,1.226414,1.41365,1.325165,1.279803,1.327946,1.342883,1.4253,1.334409,1.297475,1.21739,1.175037,1.183359,1.224844,1.250777,1.30381,1.25006,1.275494,1.237217,1.296296,1.296373,1.21772,1.20549,1.276968
102.8498,1.29122,1.316878,1.336902,1.229327,1.407476,1.375983,1.27879,1.189632,1.151532,1.122959,1.176778,1.125632,1.135651,1.226414,1.41365,1.325165,1.279803,1.327946,1.342883,1.4253,1.334409,1.297475,1.21739,1.175037,1.183359,1.224844,1.250777,1.30381,1.25006,1.275494,1.237217,1.296296,1.296373,1.21772,1.20549,1.276968
102.8879,1.284971,1.279272,1.251326,1.208317,1.256172,1.281328,1.185025,1.135905,1.151859,1.194762,1.186145,1.202666,1.195443,1.36772,1.37475,1.410302,1.392637,1.399285,1.466338,1.416578,1.354474,1.25823,1.230263,1.127963,1.200796,1.310794,1.364499,1.365511,1.344336,1.311484,1.306514,1.335918,1.377095,1.331997,1.307926,1.344944
102.926,1.284971,1.279272,1.251326,1.208317,1.256172,1.281328,1.185025,1.135905,1.151859,1.194762,1.186145,1.202666,1.195443,1.36772,1.37475,1.410302,1.392637,1.399285,1.466338,1.416578,1.354474,1.25823,1.230263,1.127963,1.200796,1.310794,1.364499,1.365511,1.344336,1.311484,1.306514,1.335918,1.377095,1.331997,1.307926,1.344944
102.9641,1.116247,1.215013,1.138552,1.324075,1.311614,1.272965,1.11113,1.184408,1.1369,1.254969,1.287134,1.232509,1.234398,1.384655,1.467456,1.416581,1.377093,1.389576,1.295595,1.355962,1.359988,1.292903,-0.255563,1.235547,1.239516,1.299686,1.300011,1.218208,1.32524,1.368654,1.307646,1.30432,1.283669,1.227678,1.112389,1.149261
103.0022,1.116247,1.215013,1.138552,1.324075,1.311614,1.272965,1.11113,1.184408,1.1369,1.254969,1.287134,1.232509,1.234398,1.384655,1.467456,1.416581,1.377093,1.389576,1.295595,1.355962,1.359988,1.292903,-0.255563,1.235547,1.239516,1.299686,1.300011,1.218208,1.32524,1.368654,1.307646,1.30432,1.283669,1.227678,1.112389,1.149261
103.0403,1.116247,1.215013,1.138552,1.324075,1.311614,1.272965,1.11113,1.184408,1.1369,1.254969,1.287134,1.232509,1.234398,1.384655,1.467456,1.416581,1.377093,1.389576,1.295595,1.355962,1.359988,1.292903,-0.255563,1.235547,1.239516,1.299686,1.300011,1.218208,1.32524,1.368654,1.307646,1.30432,1.283669,1.227678,1.112389,1.149261
103.0784,1.211169,1.308277,1.301105,1.322464,1.338554,1.354019,1.185976,1.221781,1.128073,1.258684,1.173292,1.070505,1.130208,1.197526,1.297766,1.302851,1.352811,1.384101,1.430637,1.545128,1.404745,1.346453,1.283675,1.200922,1.14065,1.256091,1.291271,1.246949,1.295202,1.296641,1.2556,1.351863,1.303455,1.248809,1.287658,1.278688
